mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.3,"44 km SSE of Denali National Park, Alaska",1660659052125,1660659186629,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ahaxg7y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ahaxg7y&format=geojson,,,,,automatic,0,26,ak,022ahaxg7y,",ak022ahaxg7y,",",ak,",",origin,phase-data,",,,0.99,,ml,earthquake,"M 1.3 - 44 km SSE of Denali National Park, Alaska"
0.73,"2km WNW of The Geysers, CA",1660659016060,1660660526373,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768755,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768755&format=geojson,,,,,automatic,0,8,nc,73768755,",nc73768755,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.008902,0.02,111.0,md,earthquake,"M 0.7 - 2km WNW of The Geysers, CA"
4.4,"97 km WNW of Puro Pinget, Philippines",1660658485346,1661456581040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000i2bu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000i2bu&format=geojson,,,,,reviewed,0,298,us,7000i2bu,",us7000i2bu,",",us,",",origin,phase-data,",38.0,5.142,0.76,115.0,mb,earthquake,"M 4.4 - 97 km WNW of Puro Pinget, Philippines"
0.88,"6km NW of The Geysers, CA",1660658382130,1660659915323,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768750,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768750&format=geojson,,,,,automatic,0,12,nc,73768750,",nc73768750,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.01047,0.02,50.0,md,earthquake,"M 0.9 - 6km NW of The Geysers, CA"
1.6,"34 km SE of Mina, Nevada",1660658001363,1660703993385,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00845110,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00845110&format=geojson,,,,,reviewed,0,39,nn,00845110,",nn00845110,",",nn,",",origin,phase-data,",15.0,0.059,0.1391,123.08,ml,earthquake,"M 1.6 - 34 km SE of Mina, Nevada"
0.42,"12 km NNE of Howell, Utah",1660657829310,1660664233490,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60510042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60510042&format=geojson,,,,,reviewed,0,3,uu,60510042,",uu60510042,",",uu,",",origin,phase-data,",5.0,0.05391,0.02,128.0,md,earthquake,"M 0.4 - 12 km NNE of Howell, Utah"
1.29,"10km SE of Pinnacles, CA",1660657700530,1660691177602,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768745,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768745&format=geojson,,,,,reviewed,0,26,nc,73768745,",nc73768745,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.02082,0.08,135.0,md,earthquake,"M 1.3 - 10km SE of Pinnacles, CA"
0.83,"21km N of Searles Valley, CA",1660657584530,1660668182805,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326384,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326384&format=geojson,,,,,reviewed,0,11,ci,40326384,",ci40326384,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.08765,0.11,165.0,ml,earthquake,"M 0.8 - 21km N of Searles Valley, CA"
1.07,"7km NNE of Pinnacles, CA",1660657555180,1660676651034,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768740,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768740&format=geojson,,,,,reviewed,0,18,nc,73768740,",nc73768740,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.05396,0.1,163.0,md,earthquake,"M 1.1 - 7km NNE of Pinnacles, CA"
1.04,"6km SSE of Frazier Park, CA",1660657529670,1660668009763,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326376&format=geojson,,,,,reviewed,0,17,ci,40326376,",ci40326376,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.03781,0.15,118.0,ml,earthquake,"M 1.0 - 6km SSE of Frazier Park, CA"
0.73,"6km NW of The Geysers, CA",1660656464490,1660663810668,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768735,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768735&format=geojson,,,,,automatic,0,8,nc,73768735,",nc73768735,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.005688,0.01,70.0,md,earthquake,"M 0.7 - 6km NW of The Geysers, CA"
2.34,"13 km E of P?hala, Hawaii",1660656339710,1660658083040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73111152,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73111152&format=geojson,,,,,automatic,0,84,hv,73111152,",us6000ibaz,hv73111152,",",us,hv,",",origin,phase-data,",51.0,,0.140000001,181.0,ml,earthquake,"M 2.3 - 13 km E of P?hala, Hawaii"
-0.07,"37 km NNE of Amboy, Washington",1660655811420,1660672135950,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61863752,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61863752&format=geojson,,,,,reviewed,0,0,uw,61863752,",uw61863752,",",uw,",",origin,phase-data,",13.0,0.003789,0.13,134.0,ml,earthquake,"M -0.1 - 37 km NNE of Amboy, Washington"
4.5,"49 km E of Lae, Papua New Guinea",1660655660052,1661455236309,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ibay,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ibay&format=geojson,1.0,1.0,,,reviewed,0,312,us,6000ibay,",us6000ibay,",",us,",",dyfi,origin,phase-data,",40.0,5.372,0.54,108.0,mb,earthquake,"M 4.5 - 49 km E of Lae, Papua New Guinea"
1.4,"36 km NW of Valdez, Alaska",1660655291116,1660655403781,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ahabi1j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ahabi1j&format=geojson,,,,,automatic,0,30,ak,022ahabi1j,",ak022ahabi1j,",",ak,",",origin,phase-data,",,,0.49,,ml,earthquake,"M 1.4 - 36 km NW of Valdez, Alaska"
1.7,Maine,1660655186520,1663198051040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ibav,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ibav&format=geojson,,,,,reviewed,0,44,us,6000ibav,",us6000ibav,",",us,",",origin,phase-data,",9.0,0.127,0.39,162.0,ml,earthquake,M 1.7 - Maine
0.53,"2km W of Cobb, CA",1660655108900,1660670776552,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768730,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768730&format=geojson,,,,,reviewed,0,4,nc,73768730,",nc73768730,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01865,0.16,212.0,md,earthquake,"M 0.5 - 2km W of Cobb, CA"
4.2,"210 km ESE of Labasa, Fiji",1660655008860,1661446185040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000i2bt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000i2bt&format=geojson,,,,,reviewed,0,271,us,7000i2bt,",us7000i2bt,",",us,",",origin,phase-data,",46.0,2.97,0.47,55.0,mb,earthquake,"M 4.2 - 210 km ESE of Labasa, Fiji"
-0.81,"63 km ENE of Pedro Bay, Alaska",1660654876400,1660790269420,,https://earthquake.usgs.gov/earthquakes/eventpage/av91663516,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91663516&format=geojson,,,,,reviewed,0,0,av,91663516,",av91663516,",",av,",",origin,phase-data,",5.0,,0.2,107.0,ml,earthquake,"M -0.8 - 63 km ENE of Pedro Bay, Alaska"
4.5,South Sandwich Islands region,1660654831282,1661445138040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000i2bs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000i2bs&format=geojson,,,,,reviewed,0,312,us,7000i2bs,",us7000i2bs,",",us,",",origin,phase-data,",19.0,7.379,0.39,79.0,mb,earthquake,M 4.5 - South Sandwich Islands region
4.5,Kermadec Islands region,1660654448660,1663171395040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ibap,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ibap&format=geojson,,,,,reviewed,0,312,us,6000ibap,",us6000ibap,",",us,",",origin,phase-data,",41.0,5.799,0.46,100.0,mb,earthquake,M 4.5 - Kermadec Islands region
4.6,"167 km SE of Kuril’sk, Russia",1660654264154,1663249628040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ibas,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ibas&format=geojson,,,,,reviewed,0,326,us,6000ibas,",us6000ibas,",",us,",",origin,phase-data,",121.0,4.964,0.35,143.0,mb,earthquake,"M 4.6 - 167 km SE of Kuril’sk, Russia"
1.59,"10 km NW of Volcano, Hawaii",1660654155940,1660699796760,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73111102,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73111102&format=geojson,,,,,reviewed,0,39,hv,73111102,",hv73111102,",",hv,",",origin,phase-data,",38.0,,0.15,61.0,md,earthquake,"M 1.6 - 10 km NW of Volcano, Hawaii"
2.6,,1660654107523,1663197822476,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ibah,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ibah&format=geojson,2.0,3.4,,,reviewed,0,105,us,6000ibah,",us6000ibah,",",us,",",dyfi,origin,phase-data,",12.0,0.125,0.26,165.0,mb_lg,earthquake,M 2.6 - 
0.85,"4km WSW of Cobb, CA",1660653959390,1660659250267,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768720&format=geojson,,,,,automatic,0,11,nc,73768720,",nc73768720,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.01211,0.01,108.0,md,earthquake,"M 0.9 - 4km WSW of Cobb, CA"
2.5,"22 km W of Elfin Cove, Alaska",1660653495274,1663158749040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ah9wi8n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ah9wi8n&format=geojson,,,,,automatic,0,96,ak,022ah9wi8n,",us6000ibaf,ak022ah9wi8n,",",us,ak,",",origin,phase-data,",,,0.44,,ml,earthquake,"M 2.5 - 22 km W of Elfin Cove, Alaska"
1.3,"26 km W of Susitna, Alaska",1660653368201,1660653505376,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ah9w29g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ah9w29g&format=geojson,,,,,automatic,0,26,ak,022ah9w29g,",ak022ah9w29g,",",ak,",",origin,phase-data,",,,0.2,,ml,earthquake,"M 1.3 - 26 km W of Susitna, Alaska"
0.3,"16 km WNW of Beatty, Nevada",1660653154650,1660704010518,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00845166,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00845166&format=geojson,,,,,reviewed,0,1,nn,00845166,",nn00845166,",",nn,",",origin,phase-data,",4.0,0.276,0.141,346.7,ml,earthquake,"M 0.3 - 16 km WNW of Beatty, Nevada"
3.0,"17 km NNE of Hermleigh, Texas",1660652969608,1660678181446,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022pzrx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022pzrx&format=geojson,,,,,reviewed,0,138,tx,2022pzrx,",us6000iba9,tx2022pzrx,",",us,tx,",",origin,phase-data,",16.0,0.07022048427,0.2,63.0,ml,earthquake,"M 3.0 - 17 km NNE of Hermleigh, Texas"
0.58,"6km N of Fontana, CA",1660652282410,1660667802738,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326360,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326360&format=geojson,,,,,reviewed,0,5,ci,40326360,",ci40326360,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",21.0,0.05385,0.11,85.0,ml,earthquake,"M 0.6 - 6km N of Fontana, CA"
2.22,"3 km SSW of P?hala, Hawaii",1660652117390,1663172661040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73111077,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73111077&format=geojson,,,,,automatic,0,76,hv,73111077,",us6000iba6,hv73111077,",",us,hv,",",origin,phase-data,",48.0,,0.119999997,99.0,ml,earthquake,"M 2.2 - 3 km SSW of P?hala, Hawaii"
2.25,"12 km SSE of P?hala, Hawaii",1660652087280,1660652417460,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73111067,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73111067&format=geojson,,,,,automatic,0,78,hv,73111067,",hv73111067,",",hv,",",origin,phase-data,",9.0,,0.129999995,264.0,ml,earthquake,"M 2.3 - 12 km SSE of P?hala, Hawaii"
-0.23,"14 km WNW of Dutch Harbor, Alaska",1660651587880,1660790099510,,https://earthquake.usgs.gov/earthquakes/eventpage/av91068598,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91068598&format=geojson,,,,,reviewed,0,0,av,91068598,",av91068598,",",av,",",origin,phase-data,",7.0,,0.11,149.0,ml,earthquake,"M -0.2 - 14 km WNW of Dutch Harbor, Alaska"
2.2,"58 km S of Whites City, New Mexico",1660651135226,1660672194254,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022pzqx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022pzqx&format=geojson,,,,,reviewed,0,74,tx,2022pzqx,",tx2022pzqx,",",tx,",",origin,phase-data,",15.0,0.1029185033,0.2,58.0,ml,earthquake,"M 2.2 - 58 km S of Whites City, New Mexico"
2.19,"9 km SW of Volcano, Hawaii",1660651107840,1660651437280,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73111032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73111032&format=geojson,,,,,automatic,0,74,hv,73111032,",hv73111032,",",hv,",",origin,phase-data,",21.0,,0.300000012,193.0,ml,earthquake,"M 2.2 - 9 km SW of Volcano, Hawaii"
2.74,"8 km SSE of P?hala, Hawaii",1660651098150,1660736156040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73111037,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73111037&format=geojson,,,,,reviewed,0,116,hv,73111037,",us6000iba3,hv73111037,",",us,hv,",",origin,phase-data,",53.0,,0.11,178.0,ml,earthquake,"M 2.7 - 8 km SSE of P?hala, Hawaii"
0.38,"15km ENE of Yucaipa, CA",1660650994350,1660667590457,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326352&format=geojson,,,,,reviewed,0,2,ci,40326352,",ci40326352,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.03078,0.1,112.0,ml,earthquake,"M 0.4 - 15km ENE of Yucaipa, CA"
0.58,"15 km E of Hebgen Lake Estates, Montana",1660650868090,1660656842840,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60510037,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60510037&format=geojson,,,,,reviewed,0,5,uu,60510037,",uu60510037,",",uu,",",origin,phase-data,",12.0,0.02159,0.16,163.0,ml,earthquake,"M 0.6 - 15 km E of Hebgen Lake Estates, Montana"
0.6,"6 km ENE of Coleville, California",1660650781046,1660704021366,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00845178,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00845178&format=geojson,,,,,reviewed,0,6,nn,00845178,",nn00845178,",",nn,",",origin,phase-data,",6.0,0.062,0.1078,91.86,ml,earthquake,"M 0.6 - 6 km ENE of Coleville, California"
1.39,"20km W of Searles Valley, CA",1660650750820,1660667484160,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326344,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326344&format=geojson,,,,,reviewed,0,30,ci,40326344,",ci40326344,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.02601,0.11,50.0,ml,earthquake,"M 1.4 - 20km W of Searles Valley, CA"
1.2,"14 km SE of Central, Alaska",1660650446334,1660650563168,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ah9d0xl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ah9d0xl&format=geojson,,,,,automatic,0,22,ak,022ah9d0xl,",ak022ah9d0xl,",",ak,",",origin,phase-data,",,,1.02,,ml,earthquake,"M 1.2 - 14 km SE of Central, Alaska"
-0.05,"84 km NNW of Karluk, Alaska",1660649560630,1660789095860,,https://earthquake.usgs.gov/earthquakes/eventpage/av91068578,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91068578&format=geojson,,,,,reviewed,0,0,av,91068578,",av91068578,",",av,",",origin,phase-data,",8.0,,0.13,142.0,ml,earthquake,"M -0.1 - 84 km NNW of Karluk, Alaska"
3.2,"Rat Islands, Aleutian Islands, Alaska",1660649559176,1663158207040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ibb9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ibb9&format=geojson,,,,,reviewed,0,158,us,6000ibb9,",ak022ah99yzp,us6000ibb9,",",ak,us,",",origin,phase-data,",19.0,1.53,0.73,316.0,ml,earthquake,"M 3.2 - Rat Islands, Aleutian Islands, Alaska"
1.36,"6km S of Niland, CA",1660649530100,1660666929360,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326336,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326336&format=geojson,,,,,reviewed,0,28,ci,40326336,",ci40326336,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",28.0,0.07643,0.2,95.0,ml,earthquake,"M 1.4 - 6km S of Niland, CA"
2.0,"56 km S of Whites City, New Mexico",1660649437287,1660677316029,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022pzpz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022pzpz&format=geojson,,,,,reviewed,0,62,tx,2022pzpz,",tx2022pzpz,",",tx,",",origin,phase-data,",17.0,0.0147042155,0.2,55.0,ml,earthquake,"M 2.0 - 56 km S of Whites City, New Mexico"
1.1,"18 km W of Anchorage, Alaska",1660649317777,1660649462266,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ah98z7l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ah98z7l&format=geojson,,,,,automatic,0,19,ak,022ah98z7l,",ak022ah98z7l,",",ak,",",origin,phase-data,",,,0.41,,ml,earthquake,"M 1.1 - 18 km W of Anchorage, Alaska"
0.02,"14 km WNW of Dutch Harbor, Alaska",1660649204980,1660788591070,,https://earthquake.usgs.gov/earthquakes/eventpage/av91663476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91663476&format=geojson,,,,,reviewed,0,0,av,91663476,",av91663476,",",av,",",origin,phase-data,",6.0,,0.11,151.0,ml,earthquake,"M 0.0 - 14 km WNW of Dutch Harbor, Alaska"
1.2,"23 km NNE of Cordova, Alaska",1660649081856,1660649234859,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ah984nt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ah984nt&format=geojson,,,,,automatic,0,22,ak,022ah984nt,",ak022ah984nt,",",ak,",",origin,phase-data,",,,0.98,,ml,earthquake,"M 1.2 - 23 km NNE of Cordova, Alaska"
-0.34,"15 km WNW of Dutch Harbor, Alaska",1660649039890,1660789508520,,https://earthquake.usgs.gov/earthquakes/eventpage/av91068588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91068588&format=geojson,,,,,reviewed,0,0,av,91068588,",av91068588,",",av,",",origin,phase-data,",5.0,,0.23,135.0,ml,earthquake,"M -0.3 - 15 km WNW of Dutch Harbor, Alaska"
0.71,"2km NW of The Geysers, CA",1660648905150,1660656190951,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768710,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768710&format=geojson,,,,,automatic,0,8,nc,73768710,",nc73768710,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.01409,0.02,78.0,md,earthquake,"M 0.7 - 2km NW of The Geysers, CA"
-0.46,"14 km WNW of Dutch Harbor, Alaska",1660648065260,1660789352510,,https://earthquake.usgs.gov/earthquakes/eventpage/av91068583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91068583&format=geojson,,,,,reviewed,0,0,av,91068583,",av91068583,",",av,",",origin,phase-data,",7.0,,0.06,137.0,ml,earthquake,"M -0.5 - 14 km WNW of Dutch Harbor, Alaska"
5.0,"168 km SE of Kuril’sk, Russia",1660647573429,1663250180040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ib9v,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ib9v&format=geojson,,,,,reviewed,0,385,us,6000ib9v,",us6000ib9v,",",us,",",origin,phase-data,",153.0,5.008,0.47,133.0,mb,earthquake,"M 5.0 - 168 km SE of Kuril’sk, Russia"
0.82,"7km E of Ridgecrest, CA",1660647567580,1660669689933,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40326328,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40326328&format=geojson,,,,,reviewed,0,10,ci,40326328,",ci40326328,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.06005,0.16,79.0,ml,earthquake,"M 0.8 - 7km E of Ridgecrest, CA"
1.03,"7km WNW of Cobb, CA",1660647523210,1660649059181,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73768705,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73768705&format=geojson,,,,,automatic,0,16,nc,73768705,",nc73768705,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.009906,0.02,75.0,md,earthquake,"M 1.0 - 7km WNW of Cobb, CA"
1.7,"20 km SSW of Skwentna, Alaska",1660646868557,1660647060290,,https://earthquake.usgs.gov/earthquakes/eventpage/ak022ah8rn49,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak022ah8rn49&format=geojson,,,,,automatic,0,44,ak,022ah8rn49,",ak022ah8rn49,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.7 - 20 km SSW of Skwentna, Alaska"
1.27,"5 km SSW of Mossyrock, Washington",1660646809970,1660673597530,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61863747,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61863747&format=geojson,,,,,reviewed,0,25,uw,61863747,",uw61863747,",",uw,",",origin,phase-data,",45.0,0.0832,0.13,45.0,ml,earthquake,"M 1.3 - 5 km SSW of Mossyrock, Washington"
1.42,"5 km SSW of Mossyrock, Washington",1660646547000,1660679530270,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61863742,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61863742&format=geojson,,,,,reviewed,0,31,uw,61863742,",uw61863742,",",uw,",",origin,phase-data,",24.0,0.08116,0.13,64.0,ml,earthquake,"M 1.4 - 5 km SSW of Mossyrock, Washington"
